"t","id","name","active","x","y","z","v","distance","location","terrain type","last_goal_started"
"s","","","","m","m","m","m/s","m","","",""
62.000000,36,"00037",1,-4.163555,2.110805,0.010000,0.209118,7.078021,"Room08","level",1
62.000000,39,"00040",1,-2.975436,3.346474,0.010000,0.185110,13.757404,"Room08","level",1
62.000000,40,"00041",1,-2.624975,-2.597900,0.010000,0.000000,7.610870,"Room08","level",1
62.000000,41,"00042",1,-3.396771,0.269688,0.010000,0.000000,10.876769,"Room08","level",1
62.000000,42,"00043",1,12.567979,0.341690,0.010000,0.890681,24.195970,"Room08","level",1
62.000000,43,"00044",1,-2.102498,-2.618439,0.010000,0.000000,10.644840,"Room08","level",1
62.000000,44,"00045",1,-3.317161,2.785009,0.010000,0.081818,10.104338,"Room08","level",1
62.000000,46,"00047",1,-2.047087,-2.101528,0.010000,0.000000,8.559757,"Room08","level",1
62.000000,47,"00048",1,0.463791,-0.207643,0.010000,0.673399,10.010335,"Room08","level",1
62.000000,48,"00049",1,-2.575814,2.409573,0.010000,0.000000,8.891922,"Room08","level",1
62.000000,50,"00051",1,-2.726229,1.708369,0.010000,0.000000,8.433471,"Room08","level",1
62.000000,51,"00052",1,-1.574719,2.217335,0.010000,0.000000,12.891314,"Room08","level",1
62.000000,52,"00053",1,-1.653755,-2.885044,0.010000,0.081818,14.084737,"Room08","level",1
62.000000,53,"00054",1,-4.180966,0.609467,0.010000,0.069945,7.711644,"Room08","level",1
62.000000,55,"00056",1,-2.555033,-0.463854,0.010000,0.213081,7.533671,"Room08","level",1
62.000000,56,"00057",1,7.044321,0.698181,0.010000,1.192550,17.050308,"Room08","level",1
62.000000,57,"00058",1,-2.627621,-1.580322,0.010000,0.000000,6.965223,"Room08","level",1
62.000000,58,"00059",0,13.665299,0.125860,0.010000,0.019675,23.059779,"","level",1
62.000000,59,"00060",1,-1.583223,1.711838,0.010000,0.081818,11.453513,"Room08","level",1
62.000000,62,"00063",1,-3.824980,0.988488,0.010000,0.000000,6.892680,"Room08","level",1
62.000000,66,"00067",1,-1.408882,0.115023,0.010000,0.365581,8.958299,"Room08","level",1
62.000000,67,"00068",1,-3.923957,2.632952,0.010000,0.207531,10.887312,"Room08","level",1
62.000000,69,"00070",1,-3.035689,0.775214,0.010000,0.000000,7.257875,"Room08","level",1
62.000000,70,"00071",1,8.516305,0.658753,0.010000,1.190082,20.788058,"Room08","level",1
62.000000,72,"00073",1,-2.634112,1.201820,0.010000,0.000000,7.676875,"Room08","level",1
62.000000,73,"00074",1,-1.564702,1.212248,0.010000,0.000000,8.694750,"Room08","level",1
62.000000,74,"00075",1,2.467647,-0.204984,0.010000,0.725082,14.701880,"Room08","level",1
62.000000,75,"00076",1,11.353745,-0.151253,0.010000,1.169689,22.650126,"Room08","level",1
62.000000,76,"00077",1,-1.745981,-3.449634,0.010000,0.259263,12.293021,"Room08","level",1
62.000000,77,"00078",1,-2.088249,1.135164,0.010000,0.000000,8.848162,"Room08","level",1
62.000000,79,"00080",1,-2.242959,3.144746,0.010000,0.000000,15.059833,"Room08","level",1
62.000000,81,"00082",1,-3.265768,1.692672,0.010000,0.016364,6.800151,"Room08","level",1
62.000000,82,"00083",1,-2.006459,-0.413238,0.010000,0.233613,7.714141,"Room08","level",1
62.000000,84,"00085",1,13.250561,-0.476880,0.010000,1.194328,23.006375,"Room08","level",1
62.000000,85,"00086",1,-4.252783,1.345324,0.010000,0.234619,8.715717,"Room08","level",1
62.000000,90,"00091",1,-3.585866,-0.842864,0.010000,0.000000,7.103403,"Room08","level",1
62.000000,92,"00093",1,-1.564702,2.769268,0.010000,0.000000,11.288651,"Room08","level",1
62.000000,93,"00094",1,-4.652057,0.962664,0.010000,0.081818,11.654071,"Room08","level",1
62.000000,95,"00096",1,6.457926,-0.273958,0.010000,1.170641,17.017171,"Room08","level",1
62.000000,96,"00097",1,-2.119412,2.143333,0.010000,0.000000,7.462119,"Room08","level",1
62.000000,98,"00099",1,-4.067428,-0.883251,0.010000,0.000000,7.556307,"Room08","level",1
62.000000,99,"00100",1,-2.284476,-3.113991,0.010000,0.000000,11.327089,"Room08","level",1
62.000000,102,"00103",1,-1.565633,-1.173482,0.010000,0.081818,11.156013,"Room08","level",1
62.000000,104,"00105",1,-3.965389,0.122886,0.010000,0.000000,8.999879,"Room08","level",1
62.000000,105,"00106",1,-4.608060,0.250595,0.010000,0.205882,7.705976,"Room08","level",1
62.000000,106,"00107",1,-3.096736,-0.962255,0.010000,0.000000,6.518672,"Room08","level",1
62.000000,108,"00109",1,-2.003127,0.381166,0.010000,0.000000,8.461735,"Room08","level",1
62.000000,109,"00110",1,-4.713498,-0.290184,0.010000,0.081818,11.803434,"Room08","level",1
62.000000,110,"00111",1,-4.083771,-2.519797,0.010000,0.082774,9.383500,"Room08","level",1
62.000000,112,"00113",1,-5.022416,0.578493,0.010000,0.109267,12.842986,"Room08","level",1
62.000000,113,"00114",1,-1.480813,-0.416081,0.010000,0.323351,10.007190,"Room08","level",1
62.000000,114,"00115",1,-3.562782,-3.024505,0.010000,0.081818,8.131635,"Room08","level",1
62.000000,116,"00117",1,-3.044431,2.218265,0.010000,0.016364,8.370335,"Room08","level",1
62.000000,117,"00118",1,-1.564702,0.633884,0.010000,0.000000,8.042251,"Room08","level",1
62.000000,118,"00119",1,-2.697336,-3.443978,0.010000,0.190915,12.589375,"Room08","level",1
62.000000,119,"00120",1,-2.569531,-2.088374,0.010000,0.000000,7.404269,"Room08","level",1
62.000000,120,"00121",1,9.886850,0.241173,0.010000,1.200000,19.655430,"Room08","level",1
62.000000,121,"00122",1,-3.903331,-2.006326,0.010000,0.000000,6.995970,"Room08","level",1
62.000000,122,"00123",1,-2.785138,2.868226,0.010000,0.000000,9.360587,"Room08","level",1
62.000000,123,"00124",1,-3.161366,-1.557381,0.010000,0.000000,7.409696,"Room08","level",1
62.000000,126,"00127",1,-2.105377,-1.574544,0.010000,0.000000,8.254297,"Room08","level",1
62.000000,128,"00129",1,-3.530346,-2.383865,0.010000,0.000000,8.486669,"Room08","level",1
62.000000,129,"00130",1,1.952011,0.214877,0.010000,0.656547,11.338963,"Room08","level",1
62.000000,130,"00131",1,-3.655120,-0.305907,0.010000,0.081818,7.162379,"Room08","level",1
62.000000,131,"00132",1,-4.440554,-1.907007,0.010000,0.127510,7.568784,"Room08","level",1
62.000000,134,"00135",1,-2.070594,2.640949,0.010000,0.000000,8.555313,"Room08","level",1
62.000000,135,"00136",1,-2.868325,0.274242,0.010000,0.000000,8.626437,"Room08","level",1
62.000000,138,"00139",1,-3.070989,-2.851464,0.010000,0.000000,7.530347,"Room08","level",1
62.000000,139,"00140",1,-3.096668,-0.345357,0.010000,0.305831,7.656276,"Room08","level",1
62.000000,140,"00141",1,4.023325,0.357885,0.010000,0.970812,17.282931,"Room08","level",1
62.000000,142,"00143",1,-4.738915,-1.326575,0.010000,0.081818,11.760788,"Room08","level",1
62.000000,144,"00145",1,-3.347130,1.192449,0.010000,0.000000,6.767066,"Room08","level",1
62.000000,147,"00148",1,-2.435558,0.705645,0.010000,0.081818,7.494626,"Room08","level",1
62.000000,148,"00149",1,-3.564431,2.171316,0.010000,0.122849,7.367748,"Room08","level",1
62.000000,149,"00150",1,-4.669385,1.766490,0.010000,0.368110,11.804088,"Room08","level",1
63.000000,0,"00001",1,-3.686206,-1.521305,0.010000,0.000000,6.955113,"Room08","level",1
63.000000,1,"00002",1,-3.121092,-2.084463,0.010000,0.000000,7.317794,"Room08","level",1
63.000000,2,"00003",1,-2.360233,0.023148,0.010000,0.000000,8.537291,"Room08","level",1
63.000000,3,"00004",1,4.443024,-0.291266,0.010000,1.200000,14.844806,"Room08","level",1
63.000000,4,"00005",1,2.120898,-0.218540,0.010000,0.695027,12.181615,"Room08","level",1
63.000000,5,"00006",1,-4.193498,-1.393846,0.010000,0.000000,7.694779,"Room08","level",1
63.000000,6,"00007",1,-1.761225,3.266133,0.010000,0.023074,13.928718,"Room08","level",1
63.000000,9,"00010",1,6.210453,-0.016807,0.010000,1.200000,15.724909,"Room08","level",1
63.000000,13,"00014",1,3.756837,0.235776,0.010000,0.857708,16.885958,"Room08","level",1
63.000000,16,"00017",1,11.332022,-0.852199,0.010000,0.948853,21.746894,"Room08","level",1
63.000000,19,"00020",1,-1.573313,-1.691729,0.010000,0.000000,11.775986,"Room08","level",1
63.000000,20,"00021",1,0.743691,0.340895,0.010000,0.701068,15.374928,"Room08","level",1
63.000000,21,"00022",1,-2.037550,-1.035384,0.010000,0.000000,7.875241,"Room08","level",1
63.000000,24,"00025",1,1.632124,0.241747,0.010000,0.677705,10.581945,"Room08","level",1
63.000000,25,"00026",1,-4.188669,-0.364752,0.010000,0.000000,13.126098,"Room08","level",1
63.000000,27,"00028",1,-2.207054,1.636632,0.010000,0.000000,9.679061,"Room08","level",1
63.000000,28,"00029",1,9.355776,-0.427383,0.010000,1.199160,22.390176,"Room08","level",1
63.000000,29,"00030",1,-2.567342,-1.017806,0.010000,0.000000,7.061917,"Room08","level",1
63.000000,30,"00031",1,-1.564702,-2.315558,0.010000,0.000000,13.370467,"Room08","level",1
63.000000,32,"00033",1,-4.594713,-0.819894,0.010000,0.081818,10.462192,"Room08","level",1
63.000000,34,"00035",1,0.317539,-0.214767,0.010000,0.742507,10.603266,"Room08","level",1
63.000000,35,"00036",1,-3.768806,1.631160,0.010000,0.000000,7.964404,"Room08","level",1
63.000000,36,"00037",1,-4.171552,1.996745,0.010000,0.081818,7.233214,"Room08","level",1
63.000000,39,"00040",1,-2.939259,3.358821,0.010000,0.190910,13.863018,"Room08","level",1
63.000000,40,"00041",1,-2.624975,-2.597900,0.010000,0.000000,7.610870,"Room08","level",1
63.000000,41,"00042",1,-3.393889,0.266784,0.010000,0.081818,10.880860,"Room08","level",1
63.000000,42,"00043",1,13.455951,0.181413,0.010000,1.200000,25.183165,"Room08","level",1
63.000000,43,"00044",1,-2.102498,-2.618439,0.010000,0.000000,10.644840,"Room08","level",1
63.000000,44,"00045",1,-3.356451,2.661031,0.010000,0.105970,10.267204,"Room08","level",1
63.000000,46,"00047",1,-2.047087,-2.101528,0.010000,0.000000,8.559757,"Room08","level",1
63.000000,47,"00048",1,1.137000,-0.207643,0.010000,0.672947,10.683544,"Room08","level",1
63.000000,48,"00049",1,-2.575814,2.409573,0.010000,0.000000,8.891922,"Room08","level",1
63.000000,50,"00051",1,-2.738801,1.656984,0.010000,0.294279,8.486710,"Room08","level",1
63.000000,51,"00052",1,-1.566567,2.216637,0.010000,0.000000,12.899496,"Room08","level",1
63.000000,52,"00053",1,-1.622907,-2.841992,0.010000,0.081818,14.157549,"Room08","level",1
63.000000,53,"00054",1,-4.178776,0.598134,0.010000,0.081818,7.724302,"Room08","level",1
63.000000,55,"00056",1,-2.356476,-0.469704,0.010000,0.374122,7.733769,"Room08","level",1
63.000000,56,"00057",1,8.232231,0.603504,0.010000,1.191164,18.241986,"Room08","level",1
63.000000,57,"00058",1,-2.627621,-1.580322,0.010000,0.000000,6.965223,"Room08","level",1
63.000000,59,"00060",1,-1.564702,1.709027,0.010000,0.000000,11.473028,"Room08","level",1
63.000000,62,"00063",1,-3.817231,0.974075,0.010000,0.000000,6.909043,"Room08","level",1
63.000000,66,"00067",1,-0.734580,0.222070,0.010000,1.093497,9.655710,"Room08","level",1
63.000000,67,"00068",1,-3.937522,2.550898,0.010000,0.081818,10.999406,"Room08","level",1
63.000000,69,"00070",1,-3.027902,0.772703,0.010000,0.000000,7.266057,"Room08","level",1
63.000000,70,"00071",1,9.693845,0.620873,0.010000,1.167751,21.970092,"Room08","level",1
63.000000,72,"00073",1,-2.609301,1.087510,0.010000,0.197181,7.794953,"Room08","level",1
63.000000,73,"00074",1,-1.565737,1.195950,0.010000,0.000000,8.711114,"Room08","level",1
63.000000,74,"00075",1,3.213055,-0.204984,0.010000,0.707583,15.447287,"Room08","level",1
63.000000,75,"00076",1,12.352975,-0.202830,0.010000,0.721830,23.661054,"Room08","level",1
63.000000,76,"00077",1,-1.713476,-3.374592,0.010000,0.302250,12.419766,"Room08","level",1
63.000000,77,"00078",1,-2.087674,1.120091,0.010000,0.000000,8.864526,"Room08","level",1
63.000000,79,"00080",1,-2.310941,3.110313,0.010000,0.000000,15.176079,"Room08","level",1
63.000000,81,"00082",1,-3.265768,1.692672,0.010000,0.000000,6.800151,"Room08","level",1
63.000000,82,"00083",1,-1.675186,-0.370357,0.010000,0.530026,8.058154,"Room08","level",1
63.000000,84,"00085",0,13.665299,-0.144314,0.010000,0.793511,23.541074,"","level",1
63.000000,85,"00086",1,-4.211018,1.368061,0.010000,0.000000,8.764389,"Room08","level",1
63.000000,90,"00091",1,-3.577602,-0.828741,0.010000,0.000000,7.119766,"Room08","level",1
63.000000,92,"00093",1,-1.564702,2.769268,0.010000,0.000000,11.288651,"Room08","level",1
63.000000,93,"00094",1,-4.555627,0.979163,0.010000,0.000000,11.773165,"Room08","level",1
63.000000,95,"00096",1,7.635679,-0.391019,0.010000,1.198403,18.205782,"Room08","level",1
63.000000,96,"00097",1,-2.119412,2.143333,0.010000,0.000000,7.462119,"Room08","level",1
63.000000,98,"00099",1,-4.067428,-0.883251,0.010000,0.000000,7.556307,"Room08","level",1
63.000000,99,"00100",1,-2.284476,-3.113991,0.010000,0.000000,11.327089,"Room08","level",1
63.000000,102,"00103",1,-1.565633,-1.132573,0.010000,0.081818,11.196923,"Room08","level",1
63.000000,104,"00105",1,-3.894969,0.052466,0.010000,0.180000,9.099468,"Room08","level",1
63.000000,105,"00106",1,-4.505842,0.175814,0.010000,0.000000,7.835415,"Room08","level",1
63.000000,106,"00107",1,-3.096736,-0.962255,0.010000,0.000000,6.518672,"Room08","level",1
63.000000,108,"00109",1,-1.947900,0.269871,0.010000,0.180000,8.592982,"Room08","level",1
63.000000,109,"00110",1,-4.741929,-0.298862,0.010000,0.000000,11.840253,"Room08","level",1
63.000000,110,"00111",1,-4.127230,-2.497526,0.010000,0.000000,9.450297,"Room08","level",1
63.000000,112,"00113",1,-4.913132,0.556572,0.010000,0.411865,13.040247,"Room08","level",1
63.000000,113,"00114",1,-1.053314,-0.354195,0.010000,0.645793,10.451841,"Room08","level",1
63.000000,114,"00115",1,-3.684986,-2.896882,0.010000,0.067058,8.336082,"Room08","level",1
63.000000,116,"00117",1,-3.033712,2.202798,0.010000,0.180000,8.389154,"Room08","level",1
63.000000,117,"00118",1,-1.560137,0.551255,0.010000,0.157131,8.141886,"Room08","level",1
63.000000,118,"00119",1,-2.662499,-3.452496,0.010000,0.084987,12.681853,"Room08","level",1
63.000000,119,"00120",1,-2.569531,-2.088374,0.010000,0.000000,7.404269,"Room08","level",1
63.000000,120,"00121",1,11.082700,0.228912,0.010000,1.176937,20.851343,"Room08","level",1
63.000000,121,"00122",1,-3.903331,-2.006326,0.010000,0.000000,6.995970,"Room08","level",1
63.000000,122,"00123",1,-2.823332,2.853549,0.010000,0.000000,9.401505,"Room08","level",1
63.000000,123,"00124",1,-3.161366,-1.557381,0.010000,0.000000,7.409696,"Room08","level",1
63.000000,126,"00127",1,-2.109533,-1.567496,0.010000,0.000000,8.262478,"Room08","level",1
63.000000,128,"00129",1,-3.530346,-2.383865,0.010000,0.000000,8.486669,"Room08","level",1
63.000000,129,"00130",1,2.651502,0.214397,0.010000,0.720820,12.038455,"Room08","level",1
63.000000,130,"00131",1,-3.437716,-0.295087,0.010000,0.329704,7.395342,"Room08","level",1
63.000000,131,"00132",1,-4.425730,-1.884319,0.010000,0.000000,7.650046,"Room08","level",1
63.000000,134,"00135",1,-2.070594,2.640949,0.010000,0.000000,8.555313,"Room08","level",1
63.000000,135,"00136",1,-2.852284,0.254808,0.010000,0.082395,8.669690,"Room08","level",1
63.000000,138,"00139",1,-3.076604,-2.862377,0.010000,0.081818,7.542619,"Room08","level",1
63.000000,139,"00140",1,-2.901318,-0.422356,0.010000,0.301922,7.871667,"Room08","level",1
63.000000,140,"00141",1,5.093907,0.714260,0.010000,1.195600,18.452023,"Room08","level",1
63.000000,142,"00143",1,-4.758060,-1.362628,0.010000,0.207934,11.817070,"Room08","level",1
63.000000,144,"00145",1,-3.347130,1.192449,0.010000,0.000000,6.767066,"Room08","level",1
63.000000,147,"00148",1,-2.329109,0.616805,0.010000,0.180000,7.658915,"Room08","level",1
63.000000,148,"00149",1,-3.563469,2.163798,0.010000,0.000000,7.375327,"Room08","level",1
63.000000,149,"00150",1,-4.664221,1.624482,0.010000,0.000000,11.966506,"Room08","level",1
64.000000,0,"00001",1,-3.682310,-1.505412,0.010000,0.000000,6.971477,"Room08","level",1
64.000000,1,"00002",1,-3.121092,-2.084463,0.010000,0.000000,7.317794,"Room08","level",1
64.000000,2,"00003",1,-2.355954,0.007865,0.010000,0.000000,8.561837,"Room08","level",1
64.000000,3,"00004",1,5.643024,-0.291266,0.010000,1.200000,16.044806,"Room08","level",1
64.000000,4,"00005",1,2.834441,-0.218540,0.010000,0.743891,12.895157,"Room08","level",1
64.000000,5,"00006",1,-4.193498,-1.393846,0.010000,0.000000,7.694779,"Room08","level",1
64.000000,6,"00007",1,-1.763798,3.230944,0.010000,0.142714,14.024754,"Room08","level",1
64.000000,9,"00010",1,7.410454,-0.016807,0.010000,1.200000,16.924909,"Room08","level",1
64.000000,13,"00014",1,4.705061,0.632021,0.010000,1.199732,17.943621,"Room08","level",1
64.000000,16,"00017",1,12.151904,-1.238339,0.010000,0.864442,22.697311,"Room08","level",1
64.000000,19,"00020",1,-1.584740,-1.619488,0.010000,0.081818,11.871305,"Room08","level",1
64.000000,20,"00021",1,1.430070,0.333529,0.010000,0.678283,16.061346,"Room08","level",1
64.000000,21,"00022",1,-2.030039,-1.002448,0.010000,0.000000,7.910709,"Room08","level",1
64.000000,24,"00025",1,2.321134,0.239687,0.010000,0.702144,11.270958,"Room08","level",1
64.000000,25,"00026",1,-4.185781,-0.361854,0.010000,0.081818,13.130189,"Room08","level",1
64.000000,27,"00028",1,-2.207054,1.636632,0.010000,0.000000,9.679061,"Room08","level",1
64.000000,28,"00029",1,10.549543,-0.423046,0.010000,1.200000,23.586933,"Room08","level",1
64.000000,29,"00030",1,-2.567342,-1.017806,0.010000,0.000000,7.061917,"Room08","level",1
64.000000,30,"00031",1,-1.564702,-2.307377,0.010000,0.000000,13.378649,"Room08","level",1
64.000000,32,"00033",1,-4.593418,-0.808453,0.010000,0.000000,10.526416,"Room08","level",1
64.000000,34,"00035",1,1.037060,-0.214767,0.010000,0.700727,11.322787,"Room08","level",1
64.000000,35,"00036",1,-3.768806,1.631160,0.010000,0.000000,7.964404,"Room08","level",1
64.000000,36,"00037",1,-4.099934,2.062563,0.010000,0.137358,7.374584,"Room08","level",1
64.000000,39,"00040",1,-3.016312,3.326324,0.010000,0.180000,13.954304,"Room08","level",1
64.000000,40,"00041",1,-2.624975,-2.597900,0.010000,0.000000,7.610870,"Room08","level",1
64.000000,41,"00042",1,-3.275677,0.170177,0.010000,0.189201,11.048815,"Room08","level",1
64.000000,42,"00043",0,13.665299,0.050615,0.010000,1.022924,25.431166,"","level",1
64.000000,43,"00044",1,-2.068863,-2.558005,0.010000,0.173880,10.715882,"Room08","level",1
64.000000,44,"00045",1,-3.361992,2.669829,0.010000,0.000000,10.289562,"Room08","level",1
64.000000,46,"00047",1,-2.010578,-2.044368,0.010000,0.000000,8.629413,"Room08","level",1
64.000000,47,"00048",1,1.814305,-0.207643,0.010000,0.683651,11.360850,"Room08","level",1
64.000000,48,"00049",1,-2.575814,2.409573,0.010000,0.000000,8.891922,"Room08","level",1
64.000000,50,"00051",1,-2.733080,1.562859,0.010000,0.000000,8.586303,"Room08","level",1
64.000000,51,"00052",1,-1.565398,2.164532,0.010000,0.000000,12.956000,"Room08","level",1
64.000000,52,"00053",1,-1.582230,-2.837653,0.010000,0.081818,14.198458,"Room08","level",1
64.000000,53,"00054",1,-3.984273,0.499713,0.010000,0.180000,7.946968,"Room08","level",1
64.000000,55,"00056",1,-1.858355,-0.438668,0.010000,0.621970,8.236258,"Room08","level",1
64.000000,56,"00057",1,9.423958,0.508523,0.010000,1.200000,19.437491,"Room08","level",1
64.000000,57,"00058",1,-2.627621,-1.580322,0.010000,0.000000,6.965223,"Room08","level",1
64.000000,59,"00060",1,-1.612609,1.666825,0.010000,0.000000,11.556312,"Room08","level",1
64.000000,62,"00063",1,-3.817231,0.974075,0.010000,0.000000,6.909043,"Room08","level",1
64.000000,66,"00067",1,0.258058,0.221007,0.010000,0.923555,10.648348,"Room08","level",1
64.000000,67,"00068",1,-3.899440,2.556392,0.010000,0.000000,11.093248,"Room08","level",1
64.000000,69,"00070",1,-3.027902,0.772703,0.010000,0.000000,7.266057,"Room08","level",1
64.000000,70,"00071",1,10.811198,0.985979,0.010000,1.200000,23.162732,"Room08","level",1
64.000000,72,"00073",1,-2.595002,1.046934,0.010000,0.000000,7.838266,"Room08","level",1
64.000000,73,"00074",1,-1.565737,1.135171,0.010000,0.000000,8.778376,"Room08","level",1
64.000000,74,"00075",1,4.110959,-0.295141,0.010000,1.187470,16.356733,"Room08","level",1
64.000000,75,"00076",1,13.257368,-0.255432,0.010000,1.200000,24.574293,"Room08","level",1
64.000000,76,"00077",1,-1.675677,-3.349510,0.010000,0.000000,12.505994,"Room08","level",1
64.000000,77,"00078",1,-2.084192,1.112687,0.010000,0.000000,8.872708,"Room08","level",1
64.000000,79,"00080",1,-2.337138,3.111039,0.010000,0.081818,15.239561,"Room08","level",1
64.000000,81,"00082",1,-3.265768,1.692672,0.010000,0.000000,6.800151,"Room08","level",1
64.000000,82,"00083",1,-1.053494,-0.114943,0.010000,0.777842,8.743671,"Room08","level",1
64.000000,85,"00086",1,-4.211018,1.368061,0.010000,0.000000,8.764389,"Room08","level",1
64.000000,90,"00091",1,-3.539609,-0.755127,0.010000,0.000000,7.203194,"Room08","level",1
64.000000,92,"00093",1,-1.565304,2.733666,0.010000,0.080272,11.324827,"Room08","level",1
64.000000,93,"00094",1,-4.568058,0.969323,0.010000,0.081818,11.809363,"Room08","level",1
64.000000,95,"00096",1,8.813235,-0.487166,0.010000,1.177413,19.392274,"Room08","level",1
64.000000,96,"00097",1,-2.119412,2.143333,0.010000,0.000000,7.462119,"Room08","level",1
64.000000,98,"00099",1,-4.060513,-0.887624,0.010000,0.000000,7.564489,"Room08","level",1
64.000000,99,"00100",1,-2.272401,-3.099276,0.010000,0.205882,11.346976,"Room08","level",1
64.000000,102,"00103",1,-1.565633,-1.099845,0.010000,0.081818,11.229650,"Room08","level",1
64.000000,104,"00105",1,-3.759712,-0.064070,0.010000,0.335254,9.279116,"Room08","level",1
64.000000,105,"00106",1,-4.417213,0.226413,0.010000,0.168205,7.944547,"Room08","level",1
64.000000,106,"00107",1,-3.096736,-0.962255,0.010000,0.000000,6.518672,"Room08","level",1
64.000000,108,"00109",1,-1.883318,0.147555,0.010000,0.180000,8.740247,"Room08","level",1
64.000000,109,"00110",1,-4.751733,-0.246426,0.010000,0.263365,11.908724,"Room08","level",1
64.000000,110,"00111",1,-4.028425,-2.584062,0.010000,0.081818,9.611067,"Room08","level",1
64.000000,112,"00113",1,-4.893649,0.549601,0.010000,0.000000,13.119362,"Room08","level",1
64.000000,113,"00114",1,-0.289615,-0.337303,0.010000,0.832158,11.216820,"Room08","level",1
64.000000,114,"00115",1,-3.604483,-2.907795,0.010000,0.081818,8.446439,"Room08","level",1
64.000000,116,"00117",1,-2.973440,2.123917,0.010000,0.000000,8.488900,"Room08","level",1
64.000000,117,"00118",1,-1.522708,0.466829,0.010000,0.000000,8.238756,"Room08","level",1
64.000000,118,"00119",1,-2.700629,-3.459975,0.010000,0.135952,12.760088,"Room08","level",1
64.000000,119,"00120",1,-2.569531,-2.088374,0.010000,0.000000,7.404269,"Room08","level",1
64.000000,120,"00121",1,12.042602,0.556515,0.010000,1.141781,21.884318,"Room08","level",1
64.000000,121,"00122",1,-3.903331,-2.006326,0.010000,0.000000,6.995970,"Room08","level",1
64.000000,122,"00123",1,-2.823332,2.853549,0.010000,0.000000,9.401505,"Room08","level",1
64.000000,123,"00124",1,-3.161366,-1.557381,0.010000,0.000000,7.409696,"Room08","level",1
64.000000,126,"00127",1,-2.109834,-1.540271,0.010000,0.000000,8.291201,"Room08","level",1
64.000000,128,"00129",1,-3.524150,-2.389209,0.010000,0.000000,8.494851,"Room08","level",1
64.000000,129,"00130",1,3.415845,0.213872,0.010000,0.871941,12.802797,"Room08","level",1
64.000000,130,"00131",1,-3.075258,-0.359345,0.010000,0.199130,7.765941,"Room08","level",1
64.000000,131,"00132",1,-4.422161,-1.898977,0.010000,0.081818,7.697092,"Room08","level",1
64.000000,134,"00135",1,-2.070594,2.640949,0.010000,0.000000,8.555313,"Room08","level",1
64.000000,135,"00136",1,-2.784192,0.314923,0.010000,0.000000,8.766825,"Room08","level",1
64.000000,138,"00139",1,-3.083280,-2.881774,0.010000,0.081532,7.582284,"Room08","level",1
64.000000,139,"00140",1,-2.565518,-0.467850,0.010000,0.000000,8.213523,"Room08","level",1
64.000000,140,"00141",1,6.275077,0.717600,0.010000,1.198519,19.636896,"Room08","level",1
64.000000,142,"00143",1,-4.731522,-1.379540,0.010000,0.000000,11.894071,"Room08","level",1
64.000000,144,"00145",1,-3.347130,1.192449,0.010000,0.000000,6.767066,"Room08","level",1
64.000000,147,"00148",1,-2.223270,0.561260,0.010000,0.000000,7.781752,"Room08","level",1
64.000000,148,"00149",1,-3.522568,2.164603,0.010000,0.000000,7.416236,"Room08","level",1
64.000000,149,"00150",1,-4.668902,1.666438,0.010000,0.081418,12.044791,"Room08","level",1
65.000000,0,"00001",1,-3.682310,-1.505412,0.010000,0.000000,6.971477,"Room08","level",1
65.000000,1,"00002",1,-3.121092,-2.084463,0.010000,0.000000,7.317794,"Room08","level",1
65.000000,2,"00003",1,-2.302775,-0.012421,0.010000,0.081818,8.629552,"Room08","level",1
65.000000,3,"00004",1,6.842768,-0.291266,0.010000,1.200000,17.244550,"Room08","level",1
65.000000,4,"00005",1,3.683215,-0.218540,0.010000,0.984176,13.743931,"Room08","level",1
65.000000,5,"00006",1,-4.193498,-1.393846,0.010000,0.000000,7.694779,"Room08","level",1
65.000000,6,"00007",1,-1.774470,3.223302,0.010000,0.081818,14.088614,"Room08","level",1
65.000000,9,"00010",1,8.610454,-0.016807,0.010000,1.200000,18.124909,"Room08","level",1
65.000000,13,"00014",1,5.903566,0.572126,0.010000,1.200000,19.143621,"Room08","level",1
65.000000,16,"00017",1,12.881400,-0.536175,0.010000,0.923242,23.733424,"Room08","level",1
65.000000,19,"00020",1,-1.579386,-1.587121,0.010000,0.081818,11.928838,"Room08","level",1
65.000000,20,"00021",1,2.109578,0.326236,0.010000,0.685832,16.740894,"Room08","level",1
65.000000,21,"00022",1,-1.861910,-0.620314,0.010000,0.530645,8.347820,"Room08","level",1
65.000000,24,"00025",1,3.062858,0.237469,0.010000,0.797667,12.012684,"Room08","level",1
65.000000,25,"00026",1,-4.157477,-0.343175,0.010000,0.000000,13.168245,"Room08","level",1
65.000000,27,"00028",1,-2.189272,1.547565,0.010000,0.121484,9.775512,"Room08","level",1
65.000000,28,"00029",1,11.635385,-0.502007,0.010000,1.033084,24.696244,"Room08","level",1
65.000000,29,"00030",1,-2.501699,-0.987515,0.010000,0.000000,7.135656,"Room08","level",1
65.000000,30,"00031",1,-1.596244,-2.237503,0.010000,0.339772,13.456735,"Room08","level",1
65.000000,32,"00033",1,-4.576523,-0.660832,0.010000,0.081818,10.682076,"Room08","level",1
65.000000,34,"00035",1,1.724474,-0.214767,0.010000,0.679539,12.010202,"Room08","level",1
65.000000,35,"00036",1,-3.768806,1.631160,0.010000,0.000000,7.964404,"Room08","level",1
